3,1
4,14
1,27109
2,27109
3,1
4,4
1,5473
2,5473
3,4
4,40
1,29485
2,29485
3,4
4,29
1,15644
2,15644
3,6
4,17
1,33271
2,33271
3,6
4,5
1,4952
2,4952
3,1
4,18
1,20869
2,20869
3,2
4,25
1,3128
2,3128
3,6
4,1
1,31823
2,31823
3,3
4,37
1,1301
2,1301
3,5
4,31
1,28286
2,28286
3,5
4,30
1,12934
2,12934
3,1
4,26
1,29052
2,29052
3,2
4,14
1,18717
2,18717
3,1
4,14
1,13647
2,13647
3,6
4,34
1,31809
2,31809
3,5
4,11
1,39057
2,39057
3,6
4,1
1,27699
2,27699
3,2
4,6
1,2425
2,2425
3,2
4,24
1,27142
2,27142
3,3
4,6
1,22329
2,22329
3,5
4,36
1,10262
2,10262
3,2
4,22
1,26868
2,26868
3,2
4,19
1,20157
2,20157
3,5
4,1
1,36097
2,36097
3,3
4,18
1,29532
2,29532
3,3
4,29
1,15570
2,15570
3,2
4,17
1,10558
2,10558
3,1
4,5
1,15313
2,15313
3,3
4,24
1,1282
2,1282
3,1
4,7
1,30744
2,30744
3,1
4,15
1,11062
2,11062
3,6
4,37
1,4730
2,4730
3,4
4,35
1,25653
2,25653
3,2
4,36
1,11377
2,11377
3,5
4,23
1,24143
2,24143
3,6
4,4
1,17511
2,17511
3,1
4,25
1,9608
2,9608
3,3
4,26
1,2264
2,2264
3,6
4,31
1,7253
2,7253
3,2
4,38
1,16985
2,16985
3,2
4,20
1,30091
2,30091
3,6
4,1
1,39786
2,39786
3,2
4,8
1,27277
2,27277
3,5
4,21
1,13505
2,13505
3,1
4,2
1,22777
2,22777
3,2
4,26
1,26235
2,26235
3,3
4,2
1,34402
2,34402
3,3
4,12
1,24686
2,24686
3,1
4,8
1,18517
2,18517
3,1
4,19
1,14302
2,14302
3,3
4,39
1,37220
2,37220
3,6
4,7
1,29606
2,29606
3,2
4,14
1,11877
2,11877
3,4
4,26
1,35875
2,35875
3,4
4,22
1,37114
2,37114
3,6
4,30
1,19358
2,19358
3,6
4,33
1,28706
2,28706
3,4
4,28
1,9611
2,9611
3,1
4,30
1,36730
2,36730
3,6
4,36
1,20330
2,20330
3,3
4,6
1,19173
2,19173
3,4
4,5
1,26731
2,26731
3,2
4,33
1,14115
2,14115
3,2
4,35
1,15376
2,15376
3,4
4,34
1,17814
2,17814
3,4
4,11
1,27396
2,27396
3,4
4,2
1,36313
2,36313
3,5
4,14
1,8950
2,8950
3,5
4,21
1,25621
2,25621
3,2
4,8
1,9696
2,9696
3,5
4,13
1,30530
2,30530
3,1
4,25
1,37129
2,37129
3,2
4,31
1,19466
2,19466
3,4
4,28
1,15127
2,15127
3,4
4,30
1,5937
2,5937
3,1
4,7
1,29421
2,29421
3,5
4,27
1,16100
2,16100
3,2
4,13
1,27685
2,27685
3,4
4,16
1,11654
2,11654
3,1
4,1
1,25041
2,25041
3,2
4,17
1,36553
2,36553
3,1
4,38
1,16484
2,16484
3,4
4,24
1,12630
2,12630
3,3
4,18
1,18053
2,18053
3,1
4,32
1,46
2,46
3,2
4,12
1,16348
2,16348
3,6
4,18
1,6841
2,6841
3,5
4,2
1,4867
2,4867
3,2
4,1
1,2220
2,2220
3,3
4,32
1,31021
2,31021
3,5
4,36
1,32348
2,32348
3,6
4,14
1,20867
2,20867
3,2
4,10
1,25286
2,25286
3,1
4,31
1,36567
2,36567
3,6
4,1
1,17125
2,17125
3,1
4,26
1,18347
2,18347
3,4
4,4
1,34004
2,34004
3,5
4,7
1,22201
2,22201
3,1
4,17
1,5416
2,5416
3,3
4,4
1,3545
2,3545
3,6
4,17
1,26572
2,26572
3,5
4,5
1,19861
2,19861
3,4
4,4
1,32160
2,32160
3,6
4,26
1,13445
2,13445
3,4
4,5
1,38966
2,38966
3,1
4,8
1,24970
2,24970
3,3
4,40
1,30501
2,30501
3,2
4,15
1,31976
2,31976
3,5
4,9
1,34904
2,34904
3,6
4,1
1,4773
2,4773
3,1
4,33
1,34848
2,34848
3,2
4,23
1,26430
2,26430
3,6
4,8
1,27488
2,27488
3,4
4,24
1,4535
2,4535
3,4
4,39
1,17164
2,17164
3,2
4,33
1,37320
2,37320
3,6
4,10
1,8321
2,8321
3,1
4,29
1,22814
2,22814
3,4
4,11
1,7082
2,7082
3,2
4,29
1,29007
2,29007
3,2
4,31
1,37849
2,37849
3,3
4,19
1,34376
2,34376
3,3
4,23
1,25424
2,25424
3,5
4,20
1,18376
2,18376
3,2
4,29
1,38070
2,38070
3,4
4,33
1,20770
2,20770
3,5
4,26
1,7195
2,7195
3,2
4,12
1,23459
2,23459
3,2
4,35
1,33496
2,33496
3,2
4,34
1,6346
2,6346
3,3
4,8
1,26264
2,26264
3,1
4,8
1,26814
2,26814
3,1
4,5
1,14220
2,14220
3,3
4,27
1,8967
2,8967
3,6
4,25
1,11384
2,11384
3,3
4,19
1,13839
2,13839
3,4
4,8
1,6834
2,6834
3,6
4,19
1,26277
2,26277
3,3
4,3
1,3648
2,3648
3,1
4,21
1,5934
2,5934
3,3
4,13
1,11900
2,11900
3,3
4,28
1,9791
2,9791
3,2
4,17
1,38437
2,38437
3,1
4,6
1,17041
2,17041
3,6
4,39
1,22037
2,22037
3,1
4,36
1,5116
2,5116
3,4
4,17
1,30005
2,30005
3,2
4,24
1,22184
2,22184
3,1
4,13
1,8558
2,8558
3,4
4,26
1,28764
2,28764
3,3
4,12
1,10007
2,10007
3,2
4,18
1,27096
2,27096
3,1
4,19
1,25708
2,25708
3,2
4,2
1,7281
2,7281
3,6
4,23
1,23425
2,23425
3,3
4,9
1,3812
2,3812
3,2
4,23
1,6100
2,6100
3,4
4,39
1,12753
2,12753
3,5
4,40
1,14909
2,14909
3,5
4,31
1,2810
2,2810
3,6
4,11
1,22721
2,22721
3,1
4,20
1,25076
2,25076
3,2
4,15
1,26109
2,26109
3,1
4,15
1,31180
2,31180
3,2
4,1
1,22668
2,22668
3,2
4,6
1,7841
2,7841
3,2
4,36
1,11347
2,11347
3,2
4,22
1,10005
2,10005
3,2
4,26
1,7414
2,7414
3,4
4,11
1,10887
2,10887
3,2
4,8
1,2157
2,2157
3,6
4,8
1,36587
2,36587
3,6
4,37
1,13348
2,13348
3,6
4,19
1,23268
2,23268
3,3
4,23
1,7120
2,7120
3,2
4,20
1,7438
2,7438
3,6
4,12
1,15387
2,15387
3,2
4,10
1,9111
2,9111
3,1
4,14
1,24742
2,24742
3,1
4,38
1,9447
2,9447
3,6
4,13
1,22917
2,22917
3,5
4,1
1,31213
2,31213
3,1
4,16
1,17847
2,17847
3,6
4,25
1,38168
2,38168
3,6
4,27
1,10307
2,10307
3,5
4,12
1,17059
2,17059
3,6
4,29
1,32188
2,32188
3,4
4,16
1,38220
2,38220
3,1
4,12
1,30309
2,30309
3,2
4,40
1,3432
2,3432
3,3
4,31
1,19069
2,19069
3,2
4,9
1,33806
2,33806
3,3
4,6
1,18974
2,18974
3,2
4,11
1,8459
2,8459
3,2
4,4
1,18681
2,18681
3,4
4,19
1,4534
2,4534
3,1
4,24
1,33076
2,33076
3,3
4,40
1,17493
2,17493
3,4
4,15
1,30743
2,30743
3,6
4,22
1,12270
2,12270
3,3
4,6
1,18900
2,18900
3,3
4,26
1,1826
2,1826
3,5
4,26
1,28003
2,28003
3,1
4,22
1,13687
2,13687
3,5
4,28
1,7959
2,7959
3,5
4,10
1,24043
2,24043
3,2
4,28
1,22374
2,22374
3,2
4,30
1,39657
2,39657
3,5
4,20
1,7999
2,7999
3,4
4,16
1,3372
2,3372
3,1
4,18
1,33279
2,33279
3,5
4,16
1,18551
2,18551
3,4
4,25
1,32587
2,32587
3,6
4,15
1,36220
2,36220
3,4
4,38
1,20188
2,20188
3,3
4,20
1,33300
2,33300
3,5
4,21
1,25853
2,25853
3,6
4,19
1,6893
2,6893
3,4
4,25
1,37566
2,37566
3,6
4,28
1,21157
2,21157
3,4
4,12
1,21880
2,21880
3,3
4,39
1,4107
2,4107
3,1
4,32
1,6054
2,6054
3,6
4,12
1,4869
2,4869
3,2
4,23
1,13111
2,13111
3,2
4,3
1,29820
2,29820
3,5
4,25
1,38401
2,38401
3,2
4,13
1,2051
2,2051
3,3
4,18
1,24002
2,24002
3,5
4,31
1,4372
2,4372
3,2
4,19
1,24824
2,24824
3,2
4,1
1,951
2,951
3,1
4,37
1,10746
2,10746
3,6
4,26
1,24306
2,24306
3,5
4,35
1,29238
2,29238
3,4
4,39
1,25761
2,25761
3,5
4,38
1,22883
2,22883
3,5
4,37
1,19063
2,19063
3,4
4,9
1,9345
2,9345
3,2
4,31
1,163
2,163
3,4
4,25
1,8247
2,8247
3,4
4,9
1,7569
2,7569
3,4
4,6
1,3472
2,3472
3,2
4,31
1,11867
2,11867
3,6
4,20
1,39896
2,39896
3,2
4,39
1,18322
2,18322
3,2
4,26
1,21032
2,21032
3,6
4,35
1,13174
2,13174
3,1
4,19
1,22370
2,22370
3,3
4,39
1,27515
2,27515
3,3
4,1
1,16500
2,16500
3,1
4,13
1,1927
2,1927
3,4
4,6
1,16946
2,16946
3,1
4,27
1,27619
2,27619
3,3
4,36
1,7135
2,7135
3,2
4,40
1,1851
2,1851
3,2
4,14
1,517
2,517
3,1
4,27
1,25074
2,25074
3,3
4,27
1,25875
2,25875
3,5
4,11
1,11218
2,11218
3,2
4,14
1,35825
2,35825
3,2
4,13
1,16985
2,16985
3,5
4,31
1,18581
2,18581
3,2
4,12
1,29418
2,29418
3,3
4,11
1,28963
2,28963
3,4
4,31
1,3621
2,3621
3,6
4,32
1,24
2,24
3,4
4,33
1,25534
2,25534
3,1
4,29
1,32527
2,32527
3,5
4,15
1,31262
2,31262
3,1
4,12
1,26873
2,26873
3,5
4,35
1,2678
2,2678
3,5
4,6
1,444
2,444
3,4
4,23
1,27236
2,27236
3,3
4,13
1,26180
2,26180
3,1
4,33
1,3636
2,3636
3,1
4,28
1,28105
2,28105
3,2
4,19
1,30582
2,30582
3,1
4,3
1,17763
2,17763
3,3
4,27
1,32944
2,32944
3,6
4,14
1,19019
2,19019
3,1
4,16
1,8990
2,8990
3,3
4,14
1,5514
2,5514
3,4
4,10
1,16839
2,16839
3,1
4,19
1,10672
2,10672
3,6
4,27
1,11908
2,11908
3,2
4,19
1,23504
2,23504
3,4
4,26
1,1448
2,1448
3,2
4,39
1,12453
2,12453
3,3
4,21
1,36650
2,36650
3,1
4,23
1,16325
2,16325
3,5
4,33
1,20818
2,20818
3,4
4,9
1,27950
2,27950
3,3
4,40
1,11755
2,11755
3,4
4,20
1,33808
2,33808
3,5
4,26
1,11508
2,11508
3,3
4,34
1,11596
2,11596
3,3
4,29
1,19986
2,19986
3,5
4,33
1,7459
2,7459
3,3
4,29
1,13902
2,13902
3,1
4,22
1,27056
2,27056
3,5
4,36
1,33188
2,33188
3,1
4,28
1,22745
2,22745
3,6
4,3
1,20819
2,20819
3,2
4,7
1,5648
2,5648
3,4
4,9
1,35285
2,35285
3,2
4,2
1,29885
2,29885
3,4
4,36
1,33697
2,33697
3,3
4,2
1,26331
2,26331
3,4
4,33
1,30667
2,30667
3,2
4,17
1,13203
2,13203
3,1
4,36
1,21573
2,21573
3,6
4,16
1,30281
2,30281
3,6
4,17
1,15752
2,15752
3,2
4,17
1,25604
2,25604
3,4
4,26
1,10535
2,10535
3,2
4,6
1,3984
2,3984
3,6
4,5
1,35576
2,35576
3,2
4,12
1,31610
2,31610
3,1
4,4
1,33981
2,33981
3,1
4,25
1,15224
2,15224
3,5
4,6
1,37417
2,37417
3,6
4,25
1,26083
2,26083
3,1
4,36
1,30736
2,30736
3,5
4,8
1,29405
2,29405
3,2
4,27
1,10538
2,10538
3,1
4,34
1,6925
2,6925
3,6
4,37
1,12720
2,12720
3,1
4,2
1,12678
2,12678
3,2
4,19
1,33420
2,33420
3,2
4,4
1,7500
2,7500
3,3
4,8
1,9222
2,9222
3,5
4,2
1,13405
2,13405
3,2
4,12
1,21707
2,21707
3,6
4,26
1,23763
2,23763
3,1
4,31
1,10295
2,10295
3,1
4,31
1,28458
2,28458
3,6
4,32
1,3089
2,3089
3,3
4,35
1,14843
2,14843
3,2
4,37
1,32460
2,32460
3,4
4,13
1,37308
2,37308
3,6
4,31
1,13469
2,13469
3,2
4,13
1,15180
2,15180
3,5
4,35
1,3856
2,3856
3,6
4,31
1,7453
2,7453
3,3
4,39
1,7527
2,7527
3,4
4,10
1,34066
2,34066
3,1
4,24
1,11212
2,11212
3,1
4,18
1,11725
2,11725
3,4
4,13
1,22502
2,22502
3,1
4,7
1,5868
2,5868
3,1
4,31
1,11791
2,11791
3,1
4,15
1,4945
2,4945
3,5
4,7
1,22624
2,22624
3,1
4,30
1,34118
2,34118
3,4
4,13
1,16744
2,16744
3,5
4,35
1,24797
2,24797
3,4
4,11
1,18488
2,18488
3,5
4,38
1,36745
2,36745
3,3
4,36
1,27282
2,27282
3,1
4,21
1,29329
2,29329
3,6
4,21
1,14329
2,14329
3,1
4,21
1,213
2,213
3,5
4,34
1,7213
2,7213
3,6
4,10
1,11685
2,11685
3,1
4,28
1,12740
2,12740
3,4
4,33
1,13946
2,13946
3,6
4,31
1,24789
2,24789
3,3
4,38
1,15624
2,15624
3,2
4,9
1,8087
2,8087
3,6
4,1
1,10669
2,10669
3,6
4,15
1,21127
2,21127
3,1
4,25
1,8761
2,8761
3,5
4,26
1,26429
2,26429
3,2
4,36
1,6624
2,6624
3,3
4,40
1,25969
2,25969
3,1
4,11
1,29604
2,29604
3,1
4,39
1,5254
2,5254
3,6
4,29
1,26508
2,26508
3,6
4,39
1,24167
2,24167
3,6
4,23
1,19585
2,19585
3,3
4,34
1,3358
2,3358
3,3
4,27
1,7649
2,7649
3,5
4,21
1,4104
2,4104
3,6
4,26
1,18563
2,18563
3,4
4,24
1,14292
2,14292
3,1
4,25
1,24939
2,24939
3,3
4,4
1,11791
2,11791
3,4
4,35
1,25698
2,25698
3,3
4,32
1,22061
2,22061
3,5
4,16
1,6918
2,6918
3,3
4,38
1,10989
2,10989
3,6
4,36
1,19327
2,19327
3,5
4,14
1,20568
2,20568
3,5
4,18
1,14965
2,14965
3,6
4,2
1,31812
2,31812
3,3
4,5
1,34192
2,34192
3,1
4,9
1,24484
2,24484
3,4
4,11
1,7278
2,7278
3,4
4,34
1,28511
2,28511
3,6
4,14
1,13487
2,13487
3,2
4,8
1,26898
2,26898
3,1
4,17
1,17708
2,17708
3,1
4,34
1,4427
2,4427
3,5
4,39
1,10498
2,10498
3,1
4,26
1,3449
2,3449
3,1
4,30
1,9186
2,9186
3,2
4,29
1,11609
2,11609
3,3
4,6
1,20115
2,20115
3,1
4,32
1,5260
2,5260
3,3
4,1
1,18317
2,18317
3,4
4,39
1,33641
2,33641
3,3
4,7
1,466
2,466
3,5
4,11
1,16517
2,16517
3,1
4,17
1,32623
2,32623
3,4
4,9
1,9769
2,9769
3,2
4,30
1,33663
2,33663
3,4
4,19
1,37061
2,37061
3,6
4,10
1,2264
2,2264
3,3
4,26
1,4659
2,4659
3,1
4,3
1,10578
2,10578
3,6
4,1
1,7432
2,7432
3,4
4,29
1,3736
2,3736
3,4
4,30
1,20004
2,20004
3,3
4,32
1,16498
2,16498
3,4
4,35
1,2351
2,2351
3,5
4,26
1,16329
2,16329
3,4
4,12
1,12882
2,12882
3,6
4,32
1,18501
2,18501
3,1
4,1
1,22951
2,22951
3,4
4,8
1,13139
2,13139
3,1
4,19
1,17251
2,17251
3,1
4,8
1,15030
2,15030
3,2
4,38
1,8981
2,8981
3,2
4,14
1,255
2,255
3,3
4,17
1,13350
2,13350
3,2
4,2
1,224
2,224
3,5
4,37
1,23030
2,23030
3,2
4,36
1,21043
2,21043
3,4
4,40
1,1627
2,1627
3,3
4,6
1,32578
2,32578
3,6
4,5
1,19955
2,19955
3,6
4,24
1,20901
2,20901
3,1
4,38
1,31078
2,31078
3,4
4,12
1,31567
2,31567
3,3
4,6
1,19259
2,19259
3,5
4,16
1,36779
2,36779
3,2
4,39
1,35482
2,35482
3,3
4,38
1,22494
2,22494
3,5
4,32
1,7590
2,7590
3,6
4,18
1,16975
2,16975
3,3
4,9
1,1212
2,1212
3,3
4,37
1,11886
2,11886
3,4
4,5
1,34748
2,34748
3,4
4,30
1,34993
2,34993
3,6
4,40
1,9517
2,9517
3,6
4,3
1,36515
2,36515
3,6
4,29
1,10010
2,10010
3,3
4,17
1,15651
2,15651
3,4
4,6
1,35381
2,35381
3,2
4,29
1,13845
2,13845
3,3
4,20
1,18472
2,18472
3,4
4,11
1,27651
2,27651
3,5
4,10
1,8327
2,8327
3,4
4,17
1,23946
2,23946
3,4
4,6
1,32024
2,32024
3,3
4,5
1,9311
2,9311
3,6
4,14
1,29894
2,29894
3,1
4,37
1,23770
2,23770
3,1
4,15
1,39330
2,39330
3,5
4,7
1,10861
2,10861
3,3
4,28
1,5174
2,5174
3,1
4,37
1,3202
2,3202
3,1
4,31
1,13868
2,13868
3,3
4,20
1,13265
2,13265
3,3
4,26
1,1604
2,1604
3,3
4,11
1,11000
2,11000
3,6
4,31
1,20591
2,20591
3,6
4,5
1,29489
2,29489
3,2
4,33
1,31940
2,31940
3,2
4,28
1,36806
2,36806
3,1
4,34
1,27883
2,27883
3,6
4,23
1,23058
2,23058
3,3
4,3
1,12745
2,12745
3,1
4,6
1,4549
2,4549
3,3
4,9
1,29421
2,29421
3,6
4,1
1,18509
2,18509
3,4
4,1
1,6442
2,6442
3,5
4,36
1,2542
2,2542
3,2
4,31
1,25558
2,25558
3,1
4,14
1,37219
2,37219
3,4
4,12
1,992
2,992
3,6
4,23
1,15345
2,15345
3,5
4,28
1,39487
2,39487
3,3
4,22
1,30991
2,30991
3,1
4,8
1,35156
2,35156
3,3
4,17
1,1404
2,1404
3,5
4,4
1,26311
2,26311
3,4
4,18
1,38384
2,38384
3,5
4,16
1,4168
2,4168
3,6
4,15
1,709
2,709
3,1
4,36
1,17838
2,17838
3,4
4,5
1,23686
2,23686
3,4
4,21
1,1284
2,1284
3,5
4,29
1,26134
2,26134
3,3
4,38
1,30556
2,30556
3,4
4,18
1,8302
2,8302
3,4
4,14
1,3871
2,3871
3,3
4,13
1,37225
2,37225
3,2
4,31
1,22821
2,22821
3,2
4,29
1,19556
2,19556
3,6
4,27
1,20172
2,20172
3,2
4,3
1,16692
2,16692
3,3
4,30
1,27261
2,27261
3,5
4,37
1,30457
2,30457
3,4
4,9
1,21741
2,21741
3,6
4,17
1,2550
2,2550
3,4
4,33
1,14361
2,14361
3,6
4,1
1,16526
2,16526
3,5
4,23
1,29174
2,29174
3,2
4,11
1,30034
2,30034
3,6
4,31
1,3770
2,3770
3,2
4,23
1,32171
2,32171
3,1
4,17
1,3797
2,3797
3,1
4,3
1,26192
2,26192
3,6
4,34
1,2499
2,2499
3,5
4,35
1,3956
2,3956
3,4
4,29
1,39152
2,39152
3,5
4,32
1,33399
2,33399
3,4
4,30
1,11743
2,11743
3,2
4,11
1,18247
2,18247
3,1
4,32
1,14415
2,14415
3,5
4,16
1,1010
2,1010
3,2
4,3
1,1513
2,1513
3,4
4,10
1,30882
2,30882
3,1
4,39
1,11877
2,11877
3,3
4,14
1,18363
2,18363
3,4
4,28
1,32267
2,32267
3,3
4,38
1,20036
2,20036
3,2
4,20
1,6652
2,6652
3,4
4,24
1,32561
2,32561
3,6
4,25
1,5379
2,5379
3,4
4,2
1,16599
2,16599
3,1
4,28
1,4828
2,4828
3,2
4,4
1,4780
2,4780
3,3
4,7
1,1208
2,1208
3,2
4,21
1,14683
2,14683
3,3
4,40
1,5824
2,5824
3,4
4,15
1,16496
2,16496
3,5
4,37
1,10105
2,10105
3,2
4,12
1,6530
2,6530
3,6
4,15
1,11237
2,11237
3,1
4,34
1,20575
2,20575
3,5
4,32
1,12540
2,12540
3,5
4,28
1,12219
2,12219
3,5
4,12
1,21060
2,21060
3,4
4,24
1,14987
2,14987
3,1
4,40
1,39654
2,39654
3,1
4,5
1,29233
2,29233
3,3
4,32
1,22296
2,22296
3,2
4,26
1,21835
2,21835
3,6
4,14
1,35366
2,35366
3,3
4,34
1,4487
2,4487
3,5
4,4
1,2038
2,2038
3,1
4,25
1,36919
2,36919
3,6
4,36
1,23472
2,23472
3,1
4,9
1,20005
2,20005
3,1
4,9
1,33731
2,33731
3,1
4,17
1,35978
2,35978
3,1
4,29
1,16561
2,16561
3,5
4,26
1,28741
2,28741
3,4
4,22
1,6988
2,6988
3,2
4,5
1,1254
2,1254
3,6
4,30
1,29056
2,29056
3,4
4,2
1,30335
2,30335
3,3
4,38
1,5750
2,5750
3,6
4,23
1,1567
2,1567
3,4
4,8
1,12801
2,12801
3,3
4,38
1,21962
2,21962
3,3
4,9
1,30772
2,30772
3,6
4,6
1,25245
2,25245
3,6
4,29
1,37380
2,37380
3,3
4,23
1,5569
2,5569
3,1
4,25
1,16124
2,16124
3,5
4,18
1,9881
2,9881
3,6
4,7
1,5425
2,5425
3,6
4,22
1,3946
2,3946
3,1
4,13
1,38952
2,38952
3,1
4,32
1,8939
2,8939
3,6
4,3
1,24634
2,24634
3,2
4,20
1,3850
2,3850
3,5
4,22
1,17905
2,17905
3,1
4,14
1,25347
2,25347
3,1
4,12
1,11103
2,11103
3,3
4,28
1,37723
2,37723
3,1
4,38
1,18863
2,18863
3,5
4,18
1,20421
2,20421
3,3
4,33
1,14945
2,14945
3,2
4,33
1,17697
2,17697
3,3
4,33
1,25013
2,25013
3,6
4,30
1,29100
2,29100
3,2
4,8
1,5352
2,5352
3,2
4,19
1,13101
2,13101
3,2
4,36
1,11401
2,11401
3,3
4,16
1,11868
2,11868
3,1
4,5
1,2126
2,2126
3,1
4,4
1,39320
2,39320
3,3
4,13
1,7024
2,7024
3,1
4,9
1,11632
2,11632
3,6
4,36
1,11844
2,11844
3,6
4,24
1,9534
2,9534
3,6
4,31
1,38741
2,38741
3,4
4,2
1,4038
2,4038
3,1
4,19
1,27746
2,27746
3,3
4,8
1,33569
2,33569
3,6
4,26
1,21109
2,21109
3,4
4,34
1,12003
2,12003
3,2
4,40
1,5606
2,5606
3,6
4,11
1,39732
2,39732
3,5
4,13
1,10107
2,10107
3,6
4,27
1,20508
2,20508
3,2
4,24
1,2774
2,2774
3,6
4,19
1,8691
2,8691
3,3
4,8
1,28782
2,28782
3,2
4,33
1,38020
2,38020
3,5
4,38
1,25752
2,25752
3,1
4,6
1,18389
2,18389
3,6
4,7
1,12718
2,12718
3,4
4,14
1,7889
2,7889
3,5
4,10
1,39449
2,39449
3,2
4,3
1,32218
2,32218
3,4
4,8
1,23593
2,23593
3,4
4,23
1,15022
2,15022
3,6
4,10
1,31160
2,31160
3,6
4,18
1,17735
2,17735
3,6
4,29
1,34812
2,34812
3,5
4,19
1,4403
2,4403
3,1
4,27
1,25025
2,25025
3,6
4,38
1,34093
2,34093
3,4
4,22
1,33608
2,33608
3,5
4,29
1,26322
2,26322
3,5
4,19
1,12231
2,12231
3,6
4,2
1,35423
2,35423
3,5
4,15
1,12896
2,12896
3,6
4,2
1,58
2,58
3,5
4,20
1,36029
2,36029
3,5
4,39
1,20394
2,20394
3,5
4,10
1,37499
2,37499
3,3
4,3
1,14493
2,14493
3,5
4,21
1,20348
2,20348
3,3
4,13
1,4079
2,4079
3,4
4,8
1,33944
2,33944
3,2
4,23
1,38247
2,38247
3,2
4,12
1,30631
2,30631
3,1
4,26
1,30495
2,30495
3,1
4,12
1,18332
2,18332
3,6
4,29
1,36766
2,36766
3,2
4,19
1,2308
2,2308
3,1
4,29
1,9542
2,9542
3,1
4,26
1,26187
2,26187
3,3
4,12
1,22491
2,22491
3,4
4,18
1,16673
2,16673
3,3
4,6
1,3321
2,3321
3,5
4,20
1,17145
2,17145
3,5
4,23
1,24522
2,24522
3,6
4,38
1,9205
2,9205
3,4
4,31
1,11164
2,11164
3,1
4,22
1,1432
2,1432
3,2
4,9
1,12418
2,12418
3,1
4,22
1,14502
2,14502
3,1
4,29
1,10668
2,10668
3,3
4,7
1,11831
2,11831
3,5
4,25
1,38335
2,38335
3,3
4,1
1,27623
2,27623
3,4
4,31
1,26774
2,26774
3,4
4,17
1,11593
2,11593
3,6
4,24
1,28210
2,28210
3,3
4,3
1,29033
2,29033
3,2
4,31
1,23428
2,23428
3,5
4,1
1,31421
2,31421
3,3
4,13
1,31107
2,31107
3,2
4,11
1,30485
2,30485
3,4
4,32
1,25236
2,25236
3,4
4,13
1,20867
2,20867
3,2
4,15
1,7183
2,7183
3,1
4,40
1,2667
2,2667
3,3
4,13
1,5649
2,5649
3,4
4,2
1,18723
2,18723
3,2
4,11
1,20039
2,20039
3,5
4,23
1,6705
2,6705
3,1
4,18
1,5985
2,5985
3,2
4,21
1,8725
2,8725
3,1
4,32
1,33718
2,33718
3,6
4,1
1,6582
2,6582
3,1
4,22
1,18329
2,18329
3,1
4,26
1,32487
2,32487
3,3
4,40
1,24208
2,24208
3,3
4,25
1,5405
2,5405
3,2
4,6
1,6029
2,6029
3,1
4,33
1,13835
2,13835
3,6
4,18
1,32746
2,32746
3,3
4,27
1,23598
2,23598
3,6
4,13
1,19736
2,19736
3,5
4,18
1,10207
2,10207
3,5
4,9
1,12158
2,12158
3,1
4,40
1,13816
2,13816
3,5
4,8
1,4148
2,4148
3,2
4,11
1,21895
2,21895
3,4
4,7
1,26011
2,26011
3,6
4,3
1,18623
2,18623
3,6
4,8
1,14248
2,14248
3,6
4,22
1,21826
2,21826
3,3
4,28
1,10692
2,10692
3,3
4,40
1,39520
2,39520
3,5
4,37
1,10591
2,10591
3,3
4,6
1,32693
2,32693
3,5
4,18
1,28215
2,28215
3,5
4,8
1,14568
2,14568
3,1
4,24
1,9194
2,9194
3,1
4,4
1,23960
2,23960
3,6
4,27
1,34809
2,34809
3,4
4,11
1,38378
2,38378
3,3
4,7
1,5444
2,5444
3,6
4,17
1,13355
2,13355
3,4
4,37
1,22558
2,22558
3,1
4,32
1,18672
2,18672
3,1
4,17
1,14335
2,14335
3,6
4,37
1,6877
2,6877
3,5
4,5
1,11653
2,11653
3,2
4,8
1,4624
2,4624
3,6
4,12
1,30871
2,30871
3,5
4,27
1,15684
2,15684
3,4
4,22
1,36760
2,36760
3,3
4,11
1,7852
2,7852
3,6
4,37
1,4547
2,4547
3,5
4,28
1,11342
2,11342
3,4
4,19
1,20515
2,20515
3,2
4,22
1,6750
2,6750
3,1
4,18
1,18427
2,18427
3,3
4,37
1,6044
2,6044
3,6
4,23
1,4203
2,4203
3,1
4,13
1,37664
2,37664
3,1
4,22
1,20610
2,20610
3,6
4,11
1,11651
2,11651
3,6
4,29
1,19505
2,19505
3,3
4,17
1,6170
2,6170
3,3
4,37
1,26763
2,26763
3,3
4,23
1,1590
2,1590
3,5
4,26
1,38441
2,38441
3,1
4,19
1,38546
2,38546
3,4
4,37
1,27523
2,27523
3,4
4,16
1,9087
2,9087
3,6
4,38
1,30372
2,30372
3,2
4,27
1,10152
2,10152
3,1
4,23
1,30185
2,30185
3,1
4,11
1,13871
2,13871
3,6
4,1
1,968
2,968
3,6
4,24
1,36745
2,36745
3,6
4,10
1,11590
2,11590
3,2
4,29
1,1463
2,1463
3,5
4,36
1,30860
2,30860
3,4
4,9
1,31617
2,31617
3,1
4,26
1,17591
2,17591
3,5
4,32
1,31221
2,31221
3,5
4,37
1,13089
2,13089
3,3
4,33
1,32442
2,32442
3,3
4,32
1,23860
2,23860
3,4
4,27
1,36866
2,36866
3,5
4,5
1,38656
2,38656
3,4
4,29
1,14455
2,14455
3,1
4,31
1,32689
2,32689
3,5
4,11
1,13006
2,13006
3,1
4,17
1,26319
2,26319
3,6
4,16
1,23153
2,23153
3,3
4,31
1,29095
2,29095
3,5
4,9
1,9439
2,9439
3,6
4,3
1,36797
2,36797
3,4
4,34
1,13488
2,13488
3,5
