Node ID,Date created,Gender,Age,City
2290,2/3/11,F,20,Chicago
2291,2/3/11,F,20,Chicago
2292,2/3/11,F,20,Chicago
2293,2/3/11,F,20,Chicago
2294,2/3/11,F,20,Chicago
2295,2/3/11,F,20,Chicago
2296,2/3/11,F,20,Chicago
2297,2/3/11,F,20,Chicago
2298,2/3/11,F,20,Chicago
2299,2/3/11,F,20,Chicago
2300,2/3/11,F,20,Chicago
2301,2/3/11,F,20,Chicago
2302,2/3/11,F,20,Chicago
2303,2/3/11,F,20,Chicago
2304,2/3/11,F,20,Chicago
2305,2/3/11,F,20,Chicago
2306,2/3/11,F,20,Chicago
2307,2/3/11,F,20,Chicago
2308,2/3/11,F,20,Chicago
2309,2/3/11,F,20,Chicago
2310,2/3/11,F,20,Chicago
2311,2/3/11,F,20,Chicago
2312,2/3/11,F,20,Chicago
2313,2/3/11,F,20,Chicago
2314,2/3/11,F,20,Chicago
2315,2/3/11,F,20,Chicago
2316,2/3/11,F,20,Chicago
2317,2/3/11,F,20,Chicago
2318,2/3/11,F,20,Chicago
2319,2/3/11,F,20,Detroit
2320,2/3/11,F,20,Detroit
2321,2/3/11,F,20,Detroit
2322,2/3/11,F,20,Detroit
2323,2/3/11,F,20,Detroit
2324,2/3/11,F,20,Detroit
2325,2/3/11,F,20,Detroit
2326,2/3/11,F,20,Detroit
2327,2/3/11,F,20,Detroit
2328,2/3/11,F,20,Detroit
2329,2/3/11,F,20,Detroit
2330,2/3/11,F,20,Detroit
2331,2/3/11,F,20,Detroit
2332,2/3/11,F,20,Detroit
2333,2/3/11,F,20,Detroit
2334,2/3/11,F,20,Detroit
2335,2/19/11,F,20,Detroit
2336,2/19/11,F,20,Detroit
2337,2/19/11,F,20,Detroit
2338,2/19/11,F,20,Detroit
2339,2/19/11,F,20,Detroit
2340,2/19/11,F,20,Detroit
2341,2/19/11,F,20,Detroit
2342,2/19/11,F,20,Detroit
2343,2/19/11,F,20,Detroit
2344,2/19/11,F,20,Detroit
2345,2/19/11,F,20,Detroit
2346,2/19/11,F,20,Detroit
2347,2/19/11,F,20,Detroit
2348,2/19/11,F,20,Detroit
2349,2/19/11,F,20,Detroit
2350,2/19/11,F,20,Detroit
2351,2/19/11,F,20,Detroit
2352,2/19/11,F,32,Detroit
2353,2/19/11,F,32,Detroit
2354,2/19/11,F,32,Detroit
2355,2/19/11,F,32,Detroit
2356,2/19/11,F,32,Detroit
2357,2/19/11,F,32,Detroit
2358,2/19/11,F,32,Detroit
2359,2/19/11,F,32,Detroit
2360,2/19/11,F,32,Detroit
2361,2/19/11,F,32,Detroit
2362,2/19/11,F,32,Detroit
2363,2/19/11,F,32,Detroit
2364,2/19/11,F,32,Detroit
2365,2/19/11,F,32,Detroit
2366,2/19/11,F,32,Detroit
2367,2/19/11,F,32,Detroit
2368,2/19/11,F,32,Detroit
2369,2/19/11,F,32,Detroit
2370,2/19/11,F,32,Detroit
2371,2/19/11,F,32,Detroit
2372,2/19/11,F,32,Detroit
2373,2/19/11,F,32,Detroit
2374,2/19/11,F,32,Detroit
2375,2/19/11,F,32,Detroit
2376,2/19/11,F,32,Detroit
2377,2/19/11,F,32,Detroit
2378,2/19/11,F,32,Detroit
2379,2/19/11,F,32,Detroit
2380,2/19/11,F,32,Detroit
2381,2/19/11,F,32,Detroit
2382,2/19/11,F,32,Detroit
2383,2/19/11,F,32,Detroit
2384,2/19/11,F,32,Detroit
2385,2/19/11,F,32,Detroit
2386,2/19/11,F,32,Detroit
2387,2/19/11,F,32,Detroit
2388,2/19/11,F,32,Detroit
2389,2/19/11,F,32,Detroit
2390,2/19/11,F,32,Detroit
2391,2/19/11,F,32,Detroit
2392,2/19/11,F,32,Detroit
2393,2/19/11,F,32,Detroit
2394,2/19/11,F,32,Detroit
2395,2/19/11,F,32,Detroit
2396,2/19/11,F,32,Detroit
2397,2/19/11,F,32,Detroit
2398,2/19/11,F,32,Detroit
2399,2/19/11,F,32,Detroit
2400,2/19/11,F,32,Detroit
2401,2/19/11,F,32,Detroit
2402,2/19/11,F,32,Detroit
2403,2/19/11,F,32,Detroit
2404,2/19/11,F,32,Detroit
2405,2/19/11,F,32,Detroit
2406,2/19/11,F,32,Detroit
2407,2/19/11,F,32,Detroit
2408,2/19/11,F,32,Detroit
2409,2/19/11,F,32,Detroit
2410,2/19/11,F,32,Detroit
2411,2/19/11,F,32,Detroit
2412,2/19/11,F,32,Detroit
2413,2/19/11,F,32,Detroit
2414,2/19/11,F,32,Detroit
2415,2/19/11,F,32,Detroit
2416,3/10/11,F,32,Detroit
2417,3/10/11,F,32,Detroit
2418,3/10/11,F,32,Detroit
2419,3/10/11,F,32,Detroit
2420,3/10/11,F,32,Detroit
2421,3/10/11,F,32,Detroit
2422,3/10/11,F,32,Detroit
2423,3/10/11,F,32,Detroit
2424,3/10/11,F,32,Detroit
2425,3/10/11,F,32,Detroit
2426,3/10/11,F,32,Detroit
2427,3/10/11,F,32,Detroit
2428,3/10/11,F,32,Detroit
2429,3/10/11,F,32,Detroit
2430,3/10/11,F,32,Detroit
2431,3/10/11,F,32,Detroit
2432,3/10/11,F,32,Detroit
2433,3/10/11,F,32,Detroit
2434,3/10/11,F,32,Detroit
2435,3/10/11,F,32,Detroit
2436,3/10/11,F,32,Detroit
2437,3/10/11,F,32,Detroit
2438,3/10/11,F,32,Detroit
2439,3/10/11,F,32,Detroit
2440,3/10/11,F,32,Detroit
2441,3/10/11,F,32,Detroit
2442,3/10/11,F,32,Detroit
2443,3/10/11,F,32,Detroit
2444,3/10/11,F,32,Detroit
2445,3/10/11,F,32,Detroit
2446,3/10/11,F,32,Detroit
2447,3/10/11,F,32,Detroit
2448,3/10/11,F,32,Detroit
2449,3/10/11,F,32,Detroit
2450,3/10/11,F,32,Detroit
2451,3/10/11,F,32,Detroit
2452,3/10/11,F,32,Detroit
2453,3/10/11,F,32,Detroit
2454,3/10/11,F,32,Detroit
2455,3/10/11,F,32,Detroit
2456,3/10/11,F,32,Detroit
2457,3/10/11,F,32,Detroit
2458,3/10/11,F,32,Detroit
2459,3/10/11,F,32,Detroit
2460,3/10/11,F,32,Detroit
2461,3/10/11,F,32,Detroit
2462,3/10/11,F,32,Detroit
2463,3/10/11,F,32,Detroit
2464,3/10/11,F,32,Detroit
2465,3/10/11,F,32,Detroit
2466,3/10/11,F,32,Detroit
2467,3/10/11,F,32,Detroit
2468,3/10/11,F,32,Detroit
2469,3/10/11,F,32,Detroit
2470,3/10/11,F,32,Detroit
2471,3/10/11,F,32,Detroit
2472,3/10/11,F,32,Detroit
2473,3/29/11,F,32,Detroit
2474,4/5/11,F,32,Detroit
2475,4/5/11,F,32,Detroit
2476,4/5/11,F,32,Detroit
2477,4/5/11,F,32,Detroit
2478,4/5/11,F,32,Detroit
2479,4/5/11,F,32,Detroit
2480,4/5/11,F,32,Detroit
2481,4/5/11,F,32,Detroit
2482,4/5/11,F,32,Detroit
2483,4/5/11,F,32,Detroit
2484,4/5/11,F,32,Detroit
2485,4/5/11,F,32,Detroit
2486,4/5/11,F,32,Detroit
2487,4/5/11,F,32,Detroit
2488,4/5/11,F,32,Detroit
2489,4/5/11,F,32,Detroit
2490,4/5/11,F,32,Detroit
2491,4/5/11,F,32,Detroit
2492,4/5/11,F,32,Detroit
2493,4/5/11,F,32,Detroit
2494,4/5/11,F,32,Detroit
2495,4/5/11,F,32,Detroit
2496,4/5/11,F,32,Detroit
2497,4/5/11,F,32,Detroit
2498,4/5/11,F,32,Detroit
2499,4/5/11,F,32,Detroit
2500,4/5/11,F,32,Detroit
2501,4/5/11,F,32,Detroit
2502,4/5/11,F,32,Detroit
2503,4/5/11,F,32,Detroit
2504,4/5/11,F,32,Detroit
2505,4/5/11,F,32,Detroit
2506,4/5/11,F,32,Detroit
2507,4/5/11,F,32,Detroit
2508,4/5/11,F,32,Detroit
2509,4/5/11,F,32,Detroit
2510,4/5/11,F,32,Detroit
2511,4/5/11,F,32,Detroit
2512,4/5/11,F,32,Detroit
2513,4/5/11,F,32,Detroit
2514,4/5/11,F,32,Detroit
2515,4/5/11,F,32,Detroit
2516,4/5/11,F,32,Detroit
2517,4/5/11,F,32,Detroit
2518,4/5/11,F,32,Detroit
2519,4/5/11,F,32,Detroit
2520,4/5/11,F,32,Detroit
2521,4/5/11,F,32,Detroit
2522,4/5/11,F,32,Detroit
2523,4/5/11,F,32,Detroit
2524,4/5/11,F,32,Detroit
2525,4/5/11,F,32,Detroit
2526,4/5/11,F,32,Detroit
2527,4/5/11,F,32,Detroit
2528,4/5/11,F,32,Detroit
2529,4/5/11,F,32,Detroit
2530,4/5/11,F,32,Detroit
2531,4/5/11,F,32,Detroit
2532,4/5/11,F,32,Detroit
2533,4/5/11,F,32,Detroit
2534,4/5/11,F,32,Detroit
2535,4/5/11,F,32,Detroit
2536,4/5/11,F,32,Detroit
2537,4/5/11,F,47,Detroit
2538,4/5/11,F,47,Detroit
2539,4/5/11,F,47,Detroit
2540,4/5/11,F,47,Detroit
2541,4/5/11,F,47,Detroit
2542,4/5/11,F,47,Detroit
2543,4/5/11,F,47,Detroit
2544,4/5/11,F,47,Detroit
2545,4/5/11,F,47,Detroit
2546,4/16/11,F,47,Detroit
2547,4/16/11,F,47,Detroit
2548,4/16/11,F,47,Detroit
2549,4/16/11,F,47,Detroit
2550,4/16/11,F,47,Detroit
2551,4/16/11,F,47,Detroit
2552,4/16/11,F,47,Detroit
2553,4/16/11,F,47,Detroit
2554,4/16/11,F,47,Detroit
2555,4/16/11,F,47,Detroit
2556,4/16/11,F,47,Detroit
2557,4/16/11,F,47,Detroit
2558,4/16/11,F,47,Detroit
2559,4/16/11,F,47,Detroit
2560,4/16/11,F,47,Detroit
2561,4/16/11,F,47,Detroit
2562,4/16/11,F,47,Detroit
2563,4/16/11,F,47,Detroit
2564,4/16/11,F,47,Detroit
2565,4/16/11,F,47,Detroit
2566,4/16/11,F,47,Detroit
2567,4/16/11,F,47,Detroit
2568,4/16/11,F,47,Detroit
2569,4/16/11,F,47,Detroit
2570,4/16/11,F,47,Detroit
2571,4/16/11,F,47,Detroit
2572,4/16/11,F,47,Detroit
2573,4/16/11,F,47,Detroit
2574,4/16/11,F,47,Detroit
2575,4/16/11,F,47,Detroit
2576,4/16/11,F,47,Detroit
2577,4/16/11,F,47,Detroit
2578,4/16/11,F,47,Detroit
2579,4/16/11,F,47,Detroit
2580,5/2/11,F,47,Detroit
2581,5/2/11,F,47,Detroit
2582,5/2/11,F,47,Detroit
2583,5/2/11,F,47,Detroit
2584,5/2/11,F,47,Detroit
2585,5/2/11,F,47,Detroit
2586,5/2/11,F,47,Detroit
2587,5/2/11,F,47,Detroit
2588,5/2/11,F,47,Detroit
2589,5/2/11,F,47,Detroit
2590,5/2/11,F,47,Detroit
2591,5/2/11,F,47,Detroit
2592,5/2/11,F,47,Detroit
2593,5/2/11,F,47,Detroit
2594,5/2/11,F,47,Detroit
2595,5/2/11,F,47,Detroit
2596,5/2/11,F,47,Detroit
2597,5/2/11,F,47,Detroit
2598,5/2/11,F,47,Detroit
2599,5/2/11,F,47,Detroit
2600,5/2/11,F,47,Detroit
2601,5/2/11,F,47,Detroit
2602,5/2/11,F,47,Detroit
2603,5/2/11,F,47,Detroit
2604,5/2/11,F,47,Detroit
2605,5/2/11,F,47,Detroit
2606,5/2/11,F,47,Detroit
2607,5/2/11,F,47,Detroit
2608,5/2/11,F,47,Detroit
2609,5/2/11,F,47,Detroit
2610,5/2/11,F,47,Detroit
2611,5/2/11,F,47,Detroit
2612,5/2/11,F,47,Detroit
2613,5/2/11,F,47,Detroit
2614,5/2/11,F,47,Detroit
2615,5/2/11,F,47,Detroit
2616,5/2/11,F,47,Detroit
2617,5/2/11,F,47,Detroit
2618,5/2/11,F,47,Detroit
2619,5/2/11,F,47,Melbourne
2620,5/2/11,F,47,Melbourne
2621,5/2/11,F,47,Melbourne
2622,5/2/11,F,47,Melbourne
2623,5/2/11,F,47,Melbourne
2624,5/2/11,F,47,Melbourne
2625,5/2/11,F,47,Melbourne
2626,5/2/11,F,47,Melbourne
2627,5/2/11,F,47,Melbourne
2628,5/2/11,F,47,Melbourne
2629,5/2/11,F,47,Melbourne
2630,5/2/11,F,47,Melbourne
2631,5/2/11,F,47,Melbourne
2632,5/2/11,F,47,Melbourne
2633,5/2/11,F,47,Melbourne
2634,5/2/11,F,47,Melbourne
2635,5/2/11,F,47,Melbourne
2636,5/2/11,F,47,Melbourne
2637,5/2/11,F,47,Melbourne
2638,5/2/11,F,47,Melbourne
2639,5/2/11,F,47,Melbourne
2640,5/2/11,F,47,Melbourne
2641,5/2/11,F,47,Melbourne
2642,5/18/11,F,47,Melbourne
2643,5/18/11,F,47,Melbourne
2644,5/18/11,F,47,Melbourne
2645,5/18/11,F,47,Melbourne
2646,5/18/11,F,47,Melbourne
2647,5/18/11,F,47,Melbourne
2648,5/18/11,F,47,Melbourne
2649,5/18/11,F,47,Melbourne
2650,5/18/11,F,47,Melbourne
2651,5/18/11,F,47,Melbourne
2652,5/18/11,F,47,Melbourne
2653,5/18/11,F,47,Melbourne
2654,5/18/11,F,47,Melbourne
2655,5/18/11,F,47,Melbourne
2656,5/18/11,F,47,Melbourne
2657,5/18/11,F,47,Melbourne
2658,5/18/11,F,47,Melbourne
2659,5/18/11,F,47,Melbourne
2660,5/18/11,F,47,Melbourne
2661,5/18/11,F,47,Melbourne
2662,5/18/11,F,47,Melbourne
2663,5/18/11,F,47,Melbourne
2664,5/18/11,F,47,Melbourne
2665,5/18/11,F,47,Melbourne
2666,5/18/11,F,47,Melbourne
2667,5/18/11,F,47,Melbourne
2668,5/18/11,F,47,Melbourne
2669,5/18/11,F,47,Melbourne
2670,5/18/11,F,47,Melbourne
2671,5/18/11,F,47,Melbourne
2672,5/18/11,F,47,Melbourne
2673,6/1/11,F,47,Melbourne
2674,6/1/11,F,47,Melbourne
2675,6/1/11,F,47,Melbourne
2676,6/1/11,F,47,Melbourne
2677,6/1/11,F,47,Melbourne
2678,6/1/11,F,47,Melbourne
2679,6/1/11,F,47,Melbourne
2680,6/1/11,F,47,Melbourne
2681,6/1/11,F,47,Melbourne
2682,6/1/11,F,47,Melbourne
2683,6/1/11,F,47,Melbourne
2684,6/1/11,F,47,Melbourne
2685,6/1/11,F,47,Melbourne
2686,6/1/11,F,47,Melbourne
2687,6/1/11,F,47,Melbourne
2688,6/1/11,F,47,Melbourne
2689,6/1/11,F,47,Melbourne
2690,6/1/11,F,47,Melbourne
2691,6/1/11,F,47,Melbourne
2692,6/1/11,F,47,Melbourne
2693,6/1/11,F,47,Melbourne
2694,6/1/11,F,47,Melbourne
2695,6/1/11,F,47,Melbourne
2696,6/1/11,F,47,Melbourne
2697,6/1/11,F,47,Melbourne
2698,6/1/11,F,47,Melbourne
2699,6/1/11,F,47,Melbourne
2700,6/1/11,F,47,Melbourne
2701,6/1/11,F,47,Melbourne
2702,6/1/11,F,47,Melbourne
2703,6/1/11,F,47,Melbourne
2704,6/1/11,F,47,Melbourne
2705,6/1/11,F,47,Melbourne
2706,6/1/11,F,47,Melbourne
2707,6/1/11,F,47,Melbourne
2708,6/1/11,F,47,Melbourne
2709,6/1/11,F,47,Melbourne
2710,6/1/11,F,47,Melbourne
2711,6/1/11,F,47,Melbourne
2712,6/1/11,F,47,Melbourne
2713,6/1/11,F,47,Melbourne
2714,6/1/11,F,47,Melbourne
2715,6/1/11,F,47,Melbourne
2716,6/1/11,F,47,Melbourne
2717,6/1/11,F,47,Melbourne
2718,6/1/11,F,16,Melbourne
2719,6/1/11,F,16,Melbourne
2720,6/1/11,F,16,Melbourne
2721,6/1/11,F,16,Melbourne
2722,6/1/11,F,16,Melbourne
2723,6/1/11,F,16,Melbourne
2724,6/1/11,F,16,Melbourne
2725,6/1/11,F,16,Melbourne
2726,6/1/11,F,16,Melbourne
2727,6/1/11,F,16,Melbourne
2728,6/1/11,F,16,Melbourne
2729,6/1/11,F,16,Melbourne
2730,6/1/11,F,16,Melbourne
2731,6/1/11,F,16,Melbourne
2732,6/13/11,F,16,Melbourne
2733,6/13/11,F,16,Melbourne
2734,6/13/11,F,16,Melbourne
2735,6/13/11,F,16,Melbourne
2736,6/13/11,F,16,Melbourne
2737,6/13/11,F,16,Melbourne
2738,6/13/11,F,16,Melbourne
2739,6/13/11,F,16,Melbourne
2740,6/13/11,F,16,Melbourne
2741,6/13/11,F,16,Melbourne
2742,6/13/11,F,16,Melbourne
2743,6/13/11,F,16,Melbourne
2744,6/13/11,F,16,Melbourne
2745,6/13/11,F,16,Melbourne
2746,6/13/11,F,16,Melbourne
2747,6/13/11,F,16,Melbourne
2748,6/13/11,F,16,Melbourne
2749,6/13/11,F,16,Melbourne
2750,6/13/11,F,16,Melbourne
2751,6/13/11,F,16,Melbourne
2752,6/13/11,F,16,Melbourne
2753,6/13/11,F,16,Melbourne
2754,6/13/11,F,16,Melbourne
2755,6/13/11,F,16,Melbourne
2756,6/13/11,F,16,Melbourne
2757,6/13/11,F,16,Melbourne
2758,6/13/11,F,16,Melbourne
2759,6/13/11,F,16,Melbourne
2760,6/13/11,F,16,Melbourne
2761,6/13/11,F,16,Melbourne
2762,6/13/11,F,16,Melbourne
2763,6/13/11,F,16,Melbourne
2764,6/13/11,F,16,Melbourne
2765,6/13/11,F,16,Melbourne
2766,6/13/11,F,16,Melbourne
2767,6/13/11,F,16,Melbourne
2768,6/13/11,F,16,Melbourne
2769,6/13/11,F,16,Melbourne
2770,6/13/11,F,16,Melbourne
2771,6/13/11,F,16,Melbourne
2772,6/13/11,F,16,Melbourne
2773,6/13/11,F,16,Melbourne
2774,6/13/11,F,16,Melbourne
2775,6/13/11,F,16,Melbourne
2776,6/13/11,F,16,Melbourne
2777,6/13/11,F,16,Melbourne
2778,6/13/11,F,16,Melbourne
2779,6/13/11,F,16,Melbourne
2780,6/13/11,F,16,Melbourne
2781,6/13/11,F,16,Melbourne
2782,6/13/11,F,16,Melbourne
2783,6/13/11,F,16,Melbourne
2784,6/13/11,F,16,Melbourne
2785,6/13/11,F,16,Melbourne
2786,6/13/11,F,16,Melbourne
2787,6/13/11,F,16,Melbourne
2788,6/13/11,F,16,Melbourne
2789,6/13/11,F,16,Melbourne
2790,6/13/11,F,16,Melbourne
2791,6/13/11,F,16,Melbourne
2792,6/29/11,F,16,Melbourne
2793,6/29/11,F,16,Melbourne
2794,6/29/11,F,16,Melbourne
2795,6/29/11,F,16,Melbourne
2796,6/29/11,F,16,Melbourne
2797,6/29/11,F,16,Melbourne
2798,6/29/11,F,16,Melbourne
2799,6/29/11,F,16,Melbourne
2800,6/29/11,F,16,Melbourne
2801,6/29/11,F,16,Melbourne
2802,6/29/11,F,16,Melbourne
2803,6/29/11,F,16,Melbourne
2804,6/29/11,F,16,Melbourne
2805,6/29/11,F,16,Melbourne
2806,6/29/11,F,16,Melbourne
2807,6/29/11,F,16,Melbourne
2808,6/29/11,F,16,Melbourne
2809,6/29/11,F,16,Melbourne
2810,6/29/11,F,41,Melbourne
2811,6/29/11,F,41,Melbourne
2812,6/29/11,F,41,Melbourne
2813,6/29/11,F,41,Melbourne
2814,6/29/11,F,41,Melbourne
2815,6/29/11,F,41,Melbourne
2816,6/29/11,F,41,Melbourne
2817,6/29/11,F,41,Melbourne
2818,6/29/11,F,41,Melbourne
2819,6/29/11,F,41,Melbourne
2820,6/29/11,F,41,Melbourne
2821,6/29/11,F,41,Miami
2822,6/29/11,F,41,Miami
2823,6/29/11,F,41,Miami
2824,6/29/11,F,41,Miami
2825,6/29/11,F,41,Miami
2826,6/29/11,F,41,Miami
2827,6/29/11,F,41,Miami
2828,6/29/11,F,41,Miami
2829,6/29/11,F,41,Miami
2830,6/29/11,F,41,Miami
2831,6/29/11,F,41,Miami
2832,6/29/11,F,41,Miami
2833,6/29/11,F,41,Miami
2834,6/29/11,F,41,Miami
2835,6/29/11,F,41,Miami
2836,6/29/11,F,41,Miami
2837,6/29/11,F,41,Miami
2838,6/29/11,F,41,Miami
2839,6/29/11,F,41,Miami
2840,6/29/11,F,41,Miami
2841,6/29/11,F,41,Miami
2842,6/29/11,F,41,Miami
2843,6/29/11,F,41,Miami
2844,6/29/11,F,41,Miami
2845,6/29/11,F,41,Miami
2846,6/29/11,F,41,Miami
2847,6/29/11,F,41,Miami
2848,6/29/11,F,41,Miami
2849,6/29/11,F,41,Miami
2850,6/29/11,F,41,Miami
2851,6/29/11,F,41,Miami
2852,6/29/11,F,41,Miami
2853,6/29/11,F,41,Miami
2854,6/29/11,F,41,Miami
2855,6/29/11,F,41,Miami
2856,6/29/11,F,41,Miami
2857,6/29/11,F,41,Miami
2858,6/29/11,F,41,Miami
2859,6/29/11,F,41,Miami
2860,7/10/11,F,41,Miami
2861,7/10/11,F,41,Miami
2862,7/10/11,F,41,Miami
2863,7/10/11,F,41,Miami
2864,7/10/11,F,41,Miami
2865,7/10/11,F,41,Miami
2866,7/10/11,F,41,Miami
2867,7/10/11,F,41,Miami
2868,7/10/11,F,41,Miami
2869,7/10/11,F,41,Miami
2870,7/10/11,F,41,Miami
2871,7/10/11,F,41,Miami
2872,7/10/11,F,41,Miami
2873,7/10/11,F,41,Miami
2874,7/10/11,F,41,Miami
2875,7/10/11,F,41,Miami
2876,7/10/11,F,41,Miami
2877,7/10/11,F,41,Miami
2878,7/10/11,F,29,Miami
2879,7/10/11,F,29,Miami
2880,7/10/11,F,29,Miami
2881,7/10/11,F,29,Miami
2882,7/10/11,F,29,Miami
2883,7/10/11,F,29,Miami
2884,7/10/11,F,29,Miami
2885,7/10/11,F,29,Miami
2886,7/10/11,F,29,Miami
2887,7/10/11,F,29,Miami
2888,7/10/11,F,29,Miami
2889,7/10/11,F,29,Miami
2890,7/10/11,F,29,Miami
2891,7/10/11,F,29,Miami
2892,7/10/11,F,29,Miami
2893,7/10/11,F,29,Miami
2894,7/10/11,F,29,Miami
2895,7/10/11,F,29,Miami
2896,7/10/11,F,29,Miami
2897,7/10/11,F,29,Miami
2898,7/10/11,F,29,Miami
2899,7/10/11,F,29,Miami
2900,7/10/11,F,29,Miami
2901,7/10/11,F,29,Miami
2902,7/10/11,F,29,Miami
2903,7/10/11,F,29,Miami
2904,7/10/11,F,29,Miami
2905,7/10/11,F,29,Miami
2906,7/10/11,F,29,Miami
2907,7/10/11,F,29,Miami
2908,7/10/11,F,29,Miami
2909,7/10/11,F,29,Miami
2910,7/10/11,F,29,Miami
2911,7/10/11,F,29,Miami
2912,7/10/11,F,29,Miami
2913,7/10/11,F,29,Miami
2914,7/10/11,F,29,Miami
2915,7/25/11,F,29,Miami
2916,7/25/11,F,29,Miami
2917,7/25/11,F,29,Miami
2918,7/25/11,F,29,Miami
2919,7/25/11,F,29,Miami
2920,7/25/11,F,29,Miami
2921,7/25/11,F,29,Miami
2922,7/25/11,F,29,Miami
2923,7/25/11,F,29,Miami
2924,7/25/11,F,29,Miami
2925,7/25/11,F,29,Miami
2926,7/25/11,F,29,Miami
2927,7/25/11,F,29,Miami
2928,7/25/11,F,29,Miami
2929,7/25/11,F,29,Miami
2930,7/25/11,F,29,Miami
2931,7/25/11,F,29,Miami
2932,7/25/11,F,29,Miami
2933,7/25/11,F,29,Miami
2934,7/25/11,F,29,Miami
2935,7/25/11,F,29,Miami
2936,7/25/11,F,29,Miami
2937,7/25/11,F,29,Miami
2938,7/25/11,F,29,Miami
2939,7/25/11,F,29,Miami
2940,7/25/11,F,29,Miami
2941,7/25/11,F,29,Miami
2942,7/25/11,F,29,Miami
2943,7/25/11,F,29,Miami
2944,7/25/11,F,29,Miami
2945,7/25/11,F,29,Miami
2946,7/25/11,F,29,Miami
2947,7/25/11,F,29,Miami
2948,7/25/11,F,29,Miami
2949,7/25/11,F,29,Miami
2950,7/25/11,F,29,Miami
2951,7/25/11,F,29,Miami
2952,7/25/11,F,29,Miami
2953,7/25/11,F,29,Miami
2954,7/25/11,F,29,Miami
2955,7/25/11,F,29,Miami
2956,7/25/11,F,29,Miami
2957,7/25/11,F,29,Miami
2958,7/25/11,F,29,Miami
2959,7/25/11,F,29,Miami
2960,7/25/11,F,29,Miami
2961,7/25/11,F,29,Miami
2962,7/25/11,F,29,Miami
2963,7/25/11,F,29,Miami
2964,7/25/11,F,29,Miami
2965,7/25/11,F,29,Miami
2966,7/25/11,F,29,Miami
2967,7/25/11,F,29,Miami
2968,7/25/11,F,29,Miami
2969,7/25/11,F,29,Miami
2970,7/25/11,F,29,Miami
2971,7/25/11,F,29,Miami
2972,7/30/11,F,29,Miami
2973,7/31/11,F,29,Miami
2974,8/1/11,F,29,Miami
2975,8/2/11,F,29,Miami
2976,8/3/11,F,29,Miami
2977,8/4/11,F,29,Miami
2978,8/5/11,F,29,Miami
2979,8/6/11,F,29,Miami
2980,8/7/11,F,29,Miami
2981,8/8/11,F,29,Miami
2982,8/9/11,F,29,Miami
2983,8/10/11,F,29,Miami
2984,8/11/11,F,29,Miami
2985,8/12/11,F,29,Miami
2986,8/13/11,F,29,Miami
2987,8/14/11,F,29,Miami
2988,8/17/11,F,29,Miami
2989,8/17/11,F,29,Miami
2990,8/17/11,F,29,Miami
2991,8/17/11,F,29,Miami
2992,8/17/11,F,29,Miami
2993,8/17/11,F,29,Miami
2994,8/17/11,F,29,Miami
2995,8/17/11,F,29,Miami
2996,8/17/11,F,29,Miami
2997,8/17/11,F,29,Miami
2998,8/17/11,F,29,Miami
2999,8/17/11,F,29,Miami
3000,8/17/11,F,29,Miami
3001,8/17/11,F,29,Miami
3002,8/17/11,F,29,Miami
3003,8/17/11,F,29,Miami
3004,8/17/11,F,29,Miami
3005,8/17/11,F,29,Miami
3006,8/17/11,F,29,Miami
3007,8/17/11,F,29,Miami
3008,8/17/11,F,29,Miami
3009,8/17/11,F,29,Miami
3010,8/17/11,F,29,Miami
3011,8/17/11,F,29,Dubrovnik
3012,8/17/11,F,29,Dubrovnik
3013,8/17/11,F,29,Dubrovnik
3014,8/17/11,F,29,Dubrovnik
3015,8/17/11,F,29,Dubrovnik
3016,8/17/11,F,29,Dubrovnik
3017,8/17/11,F,29,Dubrovnik
3018,8/17/11,F,29,Dubrovnik
3019,8/17/11,F,29,Dubrovnik
3020,8/17/11,F,29,Dubrovnik
3021,8/17/11,F,29,Dubrovnik
3022,8/17/11,F,29,Dubrovnik
3023,9/9/11,F,29,Dubrovnik
3024,9/9/11,F,29,Dubrovnik
3025,9/9/11,F,29,Dubrovnik
3026,9/9/11,F,29,Dubrovnik
3027,9/9/11,F,29,Dubrovnik
3028,9/9/11,F,29,Dubrovnik
3029,9/9/11,F,29,Dubrovnik
3030,9/9/11,F,29,Dubrovnik
3031,9/9/11,F,29,Dubrovnik
3032,9/9/11,F,29,Dubrovnik
3033,9/9/11,F,29,Dubrovnik
3034,9/9/11,F,29,Dubrovnik
3035,9/9/11,F,29,Dubrovnik
3036,9/9/11,F,29,Dubrovnik
3037,9/9/11,F,29,Dubrovnik
3038,9/9/11,F,29,Dubrovnik
3039,9/9/11,F,29,Dubrovnik
3040,9/9/11,F,29,Dubrovnik
3041,9/9/11,F,29,Dubrovnik
3042,9/9/11,F,29,Dubrovnik
3043,9/9/11,F,29,Dubrovnik
3044,9/9/11,F,29,Dubrovnik
3045,9/9/11,F,29,Dubrovnik
3046,9/9/11,F,29,Dubrovnik
3047,9/9/11,F,29,Dubrovnik
3048,9/9/11,F,29,Dubrovnik
3049,9/9/11,F,29,Dubrovnik
3050,9/9/11,F,29,Dubrovnik
3051,9/9/11,F,29,Dubrovnik
3052,9/9/11,F,29,Dubrovnik
3053,9/9/11,F,29,Dubrovnik
3054,9/9/11,F,29,Dubrovnik
3055,9/9/11,F,29,Dubrovnik
3056,9/9/11,F,29,Dubrovnik
3057,9/9/11,F,29,Dubrovnik
